LAT	LON	SPEED	COURSE	HEADING	ELAPSED	SHIPNAME	SHIPTYPE	SHIP_ID
28.84608	-12.3501	88	235	235	4	[SAT-AIS]	7	TVRNNU56QTNNVE01TnpBM01UTTVOdz09LVh3cjluamlZZFlhZ29xWVoyNmJHT3c9PQ==
62.62333	-50.735	20	163	163	5	[SAT-AIS]	2	TXpNMk56RTJNek0yTnpFMk16TTJOdz09LWNhYzBINWZXanFOdWQzQ2s4UUM3Ync9PQ==
21.70878	-44.13361	138	194	194	6	[SAT-AIS]	7	TXpNd016VTVNek13TXpVNU16TXdNdz09LXZZQUY0cjdobTJEek5pYkR2a0VCSHc9PQ==
8.334318	-79.45379	116	180	181	383	HL GLADSTONE	7	413982
7.244738	-79.95258	136	225	225	5	[SAT-AIS]	7	TVRReE5UQTNNVFF4TlRBM01UUXhOUT09LWJ1azJyMzBhQU9xSW9FZ1JwUW1VQ1E9PQ==
38.7922	-158.0371	155	100	100	3	[SAT-AIS]	7	TkRrM01qZ3pORGszTWpnek5EazNNZz09LXpnUmpMYWJFTDNLV21VQjdCVDFsZGc9PQ==
29.389	-14.55333	105	58	54	531	SDS RED	7	280635
30.3575	-13.155	111	48	48	6	[SAT-AIS]	7	TlRZM05UYzBOVFkzTlRjME5UWTNOUT09LXhCSTkzTTc2TVpkZGFvWWZWWFcwbmc9PQ==
62.30823	6.990618	111	275	274	1	VOLDA	6	311987
59.21674	-174.221	14	129	129	7	[SAT-AIS]	2	T1RBNU1qYzJPVEE1TWpjMk9UQTVNZz09LUpQcWQzckxYTklreUhHTE10TVNPd0E9PQ==
3.873333	-7.793334	110	287	287	3	[SAT-AIS]	7	T0Rjd01qVTBPRGN3TWpVME9EY3dNZz09LTByZWZobTRkSjVxOXNiMklLeUZQNnc9PQ==
38.99583	-126.813	107	308	313	1	OOCL TAIPEI	7	1772149
-1.262953	-135.3587	99	342	342	8	[SAT-AIS]	2	TlRBeE5qUXhOVEF4TmpReE5UQXhOZz09LXB0aFRoUTUzRU0vVzlUa2wyZTN0Tmc9PQ==
57.8256	-152.2982	68	41	41	488	SEA MAC	2	5982912
57.975	-153.7017	40	258	258	8	[SAT-AIS]	2	TVRrMk1EQXpNVGsyTURBek1UazJNQT09LTZiRFJHOEU3MHF2RnZsQVFna0lQREE9PQ==
3.86134	-9.114615	134	121	121	4	[SAT-AIS]	8	T1RVNE9UY3hPVFU0T1RjeE9UVTRPUT09LUNSZEVXeldhM3liclJhS2hRRy9vUWc9PQ==
-8.73316	-79.74431	123	147	147	82	TOSCA	7	731709
-8.960062	-79.60201	124	147	147	5	[SAT-AIS]	7	TlRjME5EWXhOVGMwTkRZeE5UYzBOQT09LW1VVXZob1U4dUx6ZnJvTkZMTjFJTHc9PQ==
29.33487	-126.9479	105	124	124	4	[SAT-AIS]	7	TkRrM01UVXlORGszTVRVeU5EazNNUT09LU92U1NLSkJ1cEdnd0V3a2tzdmtqbVE9PQ==
29.58614	-146.4413	115	97	97	4	[SAT-AIS]	7	TlRRd01qZ3dOVFF3TWpnd05UUXdNZz09LU5saW1kdlU0a29tSXdlQWI0QitVWlE9PQ==
12.7198	-59.80867	103	121	122	987	STI BERYL	8	713866
10.98746	-57.08171	129	122	122	5	[SAT-AIS]	8	TWpRME56TTVNalEwTnpNNU1qUTBOdz09LWQxMlJpWTVJbGxiNWFLZmYyeFFEQ3c9PQ==
-1.453857	-96.37352	15	243	243	4	[SAT-AIS]	2	TkRneE5ETXdORGd4TkRNd05EZ3hOQT09LXdNTXBPMit0YUphRGRpYnRidlpiVmc9PQ==
66.80375	-53.33291	23	6	6	275	KARINA E	2	389602
66.81167	-53.21167	90			6	[SAT-AIS]	2	T1RJek56azBPVEl6TnprME9USXpOdz09LU80em1aTlJvRkk3c2pKQkJzWDlpaFE9PQ==
13.3559	-142.5775	151	279	279	5	[SAT-AIS]	8	TmpjMU1EUXdOamMxTURRd05qYzFNQT09LXBCdjd4d3YyZU1YcWVnSytPcGRPYWc9PQ==
13.18865	-170.1944	42	116	116	4	[SAT-AIS]	2	T1RrMk1qTXhPVGsyTWpNeE9UazJNZz09LVpQQUFpWE9vZDFiN2k1b3VZOVhhamc9PQ==
48.81829	-87.35387				3	VTS 3160066	0	24904
55.08325	-164.1669	38	250	250	8	[SAT-AIS]	2	TWpjMU1EQXhNamMxTURBeE1qYzFNQT09LUo4ZlNzUy9meGIwQVhiNHhlYzR3V1E9PQ==
34.05882	-56.28288	100	91	91	8	[SAT-AIS]	8	TWprMU9EazFNamsxT0RrMU1qazFPQT09LUh5RDJwV0dUM3RsNFhCWC9CRHNBbWc9PQ==
33.83588	-121.9004	162	117	116	1	CROATIA	7	4069931
31.02661	-50.80826	124	81	81	6	[SAT-AIS]	8	T0RrME5URTBPRGswTlRFME9EazBOUT09LXFHbWZOOE9tL25Qcmt2UldvOGhWTmc9PQ==
32.14968	-16.92166	152	250	250	1	SEOUL EXPRESS	7	133240
6.094467	-113.4742	132	121	121	4	[SAT-AIS]	7	TkRjM05qa3dORGMzTmprd05EYzNOZz09LW8wa3cvSXZsdEtnLy9CZXZqSzhVbnc9PQ==
54.72897	1.626283	94	271	264	2	BERICA	8	726572
61.23271	7.710987	0	19	327	2	SC AHTELA	7	2176
-6.852967	-4.5804	121	327	327	3	[SAT-AIS]	7	TVRJMU56Y3pNVEkxTnpjek1USTFOdz09LTJ2SVZHL3BWakJ3dkd3SkhZSzkxS1E9PQ==
4.638633	-4.255167	5	314	314	6	[SAT-AIS]	8	T1RrMk5qRXhPVGsyTmpFeE9UazJOZz09LXRyeEV6a1VYSHlnTEIrNkRDVGprekE9PQ==
49.96155	-4.159283	110	227	224	2	KHUZAMA	8	754096
41.58278	3.072592	119	239	237	2	CAP JACKSON	7	4751643
37.00891	-150.9122	116	93	93	4	[SAT-AIS]	7	TkRVMk5UVTBORFUyTlRVME5EVTJOUT09LXFiOVZ2V1pJeUxheDdqeURHbUpsRkE9PQ==
63.30307	-21.18153	39	102	102	1	BREKI	2	4866218
49.80801	-6.036597	74	172	185	1	SEALUCK II	7	150336
53.53158	-4.4171	111	292	286	2	OTTAWA EXPRESS	7	370907
33.92302	-38.10437	79	263	263	8	[SAT-AIS]	8	T0RRMU1EVTFPRFExTURVMU9EUTFNQT09LXBnNktaN0lWVkNLMWJCRlpZR1BrYUE9PQ==
34.70509	-32.05292	189	85	85	5	[SAT-AIS]	7	TWpnM09UQTJNamczT1RBMk1qZzNPUT09LXBHZzd1cjcxajBuVHZtZEU1b0k0Q3c9PQ==
41.91063	-80.78472	0	333	188	2	CALUMET	7	437855
43.56217	-50.81356	112	67	67	8	[SAT-AIS]	8	TmpZeE16UTVOall4TXpRNU5qWXhNdz09LVhUbjc2Y0pOMFRFL21odnhpT01Uamc9PQ==
4.660264	-122.716	200	112	112	4	[SAT-AIS]	7	TkRBek16QXdOREF6TXpBd05EQXpNdz09LVYzNU5CS25ZZHBNbENyMFhsYmZnYnc9PQ==
21.75405	-18.17358	96	19	20	560	AQUAVICTORY	7	6211106
23.1604	-17.59522	102	23	23	5	[SAT-AIS]	7	TWpRME1qQTJNalEwTWpBMk1qUTBNZz09LUpwRk1zS0RlNTZDVFFtMGhiNUs3U1E9PQ==
56.05736	-2.93475	1	25	91	2	ESTRELLA	8	1069381
13.94667	-77.36166	100	27	27	8	[SAT-AIS]	7	TmpFek9Ua3dOakV6T1Rrd05qRXpPUT09LU03Z3NTSkNrTUlaWXZQNE5VNFRKN2c9PQ==
65.0677	-23.96391	13	53	55	1	THORSNES	2	313937
18.30832	-168.3563	105	284	284	4	[SAT-AIS]	7	TkRRNU9USTRORFE1T1RJNE5EUTVPUT09LS9wM3BCYnN6Z05BSmxHaWxnZW9LSEE9PQ==
1.764217	-6.976967	141	107	107	6	[SAT-AIS]	8	TVRZNU1ETTFNVFk1TURNMU1UWTVNQT09LVVLeEEvbkI1R1lSL1ZTeE5xK3JYRVE9PQ==
27.7156	-50.35429	170	62	62	8	[SAT-AIS]	7	TlRneU5qVXlOVGd5TmpVeU5UZ3lOZz09LTM0QXJzRzdPUFhsZlFDVStHTU9wU3c9PQ==
38.53895	-141.9782	127	111	111	5	[SAT-AIS]	7	TmpJME56YzNOakkwTnpjM05qSTBOdz09LVVYYUxYSHVXWHA2SUtRTVAwZ1NQQnc9PQ==
41.30999	3.188688	76	39	42	1	AM KIRTI	7	5924129
26.96263	-93.94072	161	132	133	1	PARTHIA	8	5054741
18.82	-171.4133	130	284	284	4	[SAT-AIS]	8	TlRrMU5UYzNOVGsxTlRjM05UazFOUT09LW4zTlQyS2pLZVp0SmVHcnJsQzhaZ3c9PQ==
28.35731	-93.10222	130	306	305	1	IRIS BLISS	7	4012607
37.92678	-28.69588	127	85	84	1	FEDERAL BALTIC	7	3437168
29.6001	-84.33891	55	185	194	589	HOGARTH	3	5305700
29.01833	-84.49333	60	2	2	5	[SAT-AIS]	3	TlRjNE56UTFOVGM0TnpRMU5UYzROdz09LWY3TWNyQ3d6U3llcWVMcElrT2pVQWc9PQ==
16.73229	-79.28389	130	310	316	1	TRINITY	8	4006026
15.36543	-26.27677	133	195	191	304	SM OSPREY	8	4853118
14.28093	-26.56325	135	192	192	5	[SAT-AIS]	8	TlRFMk5URTJOVEUyTlRFMk5URTJOUT09LVM3cVdDd1JRdTNRdUtvYnhMRmVYRGc9PQ==
32.06	-179.0117	120	98	98	5	[SAT-AIS]	7	T0RreE1UWTJPRGt4TVRZMk9Ea3hNUT09LXA1UloybVVUTytwVVNmcDc5SThJRGc9PQ==
50.82168	-175.1233	160	83	83	8	[SAT-AIS]	7	T1RjM056SXhPVGMzTnpJeE9UYzNOdz09LXZzWHNCbWdYVGx5RVl3aVMwNHl5TlE9PQ==
15.548	-154.4623	117	269	269	5	[SAT-AIS]	7	TmpZNU1UUXpOalk1TVRRek5qWTVNUT09LXprTDYrNkkrQkpHamxLYXQ2NWpWT0E9PQ==
38.46437	-26.6634	121	73	73	1160	GOLDEN SUEK	7	685639
39.70872	-21.9881	127	62	62	4	[SAT-AIS]	7	TnpNeE5UZzBOek14TlRnME56TXhOUT09LXlVeVhncUNReDdVdUN2YmVtSnpndHc9PQ==
-9.006984	-28.87628	157	304	304	6	[SAT-AIS]	7	TXpRMk56SXpNelEyTnpJek16UTJOdz09LWUvNERHRHpiMCtkcXUwYWJCUkgxNGc9PQ==
40.46169	7.801275	21	106	106	1	MONIA	2	274259
36.39667	-136.56	110	224	224	4	[SAT-AIS]	7	T0RrMU5UQTNPRGsxTlRBM09EazFOUT09LUVSWjdOaVlXU0pkRWwxa0ZpTkpkVmc9PQ==
15.706	-142.5351	122	271	271	5	[SAT-AIS]	7	T1RjMU5qSTJPVGMxTmpJMk9UYzFOZz09LTdJeGd6QnlVNTM1MkwwdW5RQWwxbGc9PQ==
47.85112	-144.3238	175	81	81	4	[SAT-AIS]	7	T1RVNU9EazJPVFU1T0RrMk9UVTVPQT09LW1BS0dVV3dXYzdqdXdlWEhMdDZpWEE9PQ==
22.87257	-97.38408	165	33	35	395	TEMPANOS	7	754914
24.39188	-96.33592	149	34	34	5	[SAT-AIS]	7	T1RjNE1qZzVPVGM0TWpnNU9UYzRNZz09LUhXa2c3NVA4emthVXkyWHUzZUlvdlE9PQ==
52.30472	2.107803	2	127	188	5	ALDANA	8	5405314
4.7079	-79.88092	89	8	8	6	[SAT-AIS]	8	TkRBMk9UZ3lOREEyT1RneU5EQTJPUT09LXUrSEZxekJoYjkyN1ZwYlpITW5lUkE9PQ==
19.16092	-68.4421	126	312	318	573	TAWA ARROW	7	5829769
20.12217	-70.38483	138	293	293	7	[SAT-AIS]	7	TmpjM016QTNOamMzTXpBM05qYzNNdz09LWE4aTcrN3BYMWI2ZWZkVkNzRnYwTkE9PQ==
-7.94015	4.2957	9	302	302	4	[SAT-AIS]	8	T1RFMk1qWXdPVEUyTWpZd09URTJNZz09LVF5MVBQTlg2djQyeUlIazB2TXhiNnc9PQ==
50.17978	-144.5144	129	105	105	8	[SAT-AIS]	7	TmpnMU1qWXpOamcxTWpZek5qZzFNZz09LThDVW1tdFdOVHkwR2s4V1NyN1FDT0E9PQ==
36.17993	-2.725225	168	260	263	1	MOZAH	8	712524
7.345083	-50.76595	131	128	128	3	[SAT-AIS]	7	TkRVM016VXdORFUzTXpVd05EVTNNdz09LUc0dDB0OHRjMWFzZ2x4L3VlU2FyNWc9PQ==
45.65279	-84.46719	0	346	32	2	CG MACKINAW	3	457678
57.53308	3.12226	127	163	163	3	PEARY SPIRIT	8	373142
53.035	-153.385	100	285	285	7	[SAT-AIS]	7	TkRBNE1qazJOREE0TWprMk5EQTRNZz09LTFXVVVSZFErT3hzMWswS2I4ME5nV2c9PQ==
35.94393	-6.429963	160	252	255	1225	G. SYMPHONY	8	409298
34.39676	-12.84638	168	256	256	6	[SAT-AIS]	8	TkRZME9EWXhORFkwT0RZeE5EWTBPQT09LSsvNXIyUVV5VXZjNFJBNUgyZXgzakE9PQ==
6.976666	-53.71167	140	300	300	5	[SAT-AIS]	7	T1RNek9UQXpPVE16T1RBek9UTXpPUT09LXdPTnJQQTJNdE9TNXRoR25aK1ZpcWc9PQ==
46.40219	-64.13377				3	VTS 3160090	0	24922
-0.08040667	-81.17807	148	193	193	4	[SAT-AIS]	7	T1RjMU9USTBPVGMxT1RJME9UYzFPUT09LW92SlA2cFNPbEg5aUtXVWNmRlRTenc9PQ==
5.614429	-0.00964	0	270	245	47	MSC ORION	7	6100677
5.613333	-0.008333334	0	270	270	5	[SAT-AIS]	7	TmpBek56azJOakF6TnprMk5qQXpOdz09LXdwSjNLbkZqdTVTdUF4WlZDaFF4TGc9PQ==
30.9941	-20.09489	121	258	260	515	YUFUSAN	8	461053
30.70833	-21.855	80	262	262	5	[SAT-AIS]	8	TkRJNU5URTROREk1TlRFNE5ESTVOUT09LVFkNkpuRUgwNnEvUE1JV1FoVkpxMXc9PQ==
-2.953058	2.863102	129	334	334	4	[SAT-AIS]	8	TkRNNE5ERTNORE00TkRFM05ETTROQT09LWNPUDJBeFg4bEdxUWkvajczaWNaZkE9PQ==
21.63833	-85.34834	150	309	309	8	[SAT-AIS]	8	TXprNU16QTBNems1TXpBME16azVNdz09LVl6M25reDNhWkxaalUrQjlSeWc1NXc9PQ==
1.937105	8.646091	109	203	33	1346	FRIO NEREUS	7	402991
-1.746667	7.215	100	233	233	4	[SAT-AIS]	7	TXpRek56WXhNelF6TnpZeE16UXpOdz09LUVRVHA1WHVZbjhrUE5JVGNQNmMrT1E9PQ==
12.58816	-16.26693	0	174	101	454	DJILOR	7	467253
12.58814	-16.26692	0	112	112	8	[SAT-AIS]	7	TnpBMk16UTVOekEyTXpRNU56QTJNdz09LUswYk90ODBRQ25ETnVaMjlTNElLd1E9PQ==
66.51017	-25.16611	46	12	21	1	SIRRY	2	314118
58.22077	-135.4884	142	301	299	1072	COASTAL STANDARD	7	3807548
59.09647	-141.2964	93	267	267	8	[SAT-AIS]	7	TlRJeE9URTVOVEl4T1RFNU5USXhPUT09LVd5UWJUNUhseEtaZ1I5TlgvdWsyK3c9PQ==
-3.274277	-4.31479	137	316	316	4	[SAT-AIS]	8	TlRjM09Ea3pOVGMzT0Rrek5UYzNPQT09LVBoY2VPdjBhVE1ZQ05YYm11T2tzMFE9PQ==
8.61	-85.23	140	297	297	4	[SAT-AIS]	8	TlRNMU9EWTBOVE0xT0RZME5UTTFPQT09LTdUZmwydkVtU3diblN3QVpXQmhiV2c9PQ==
63.0761	7.669555	0	357	239	2	SAFE BOREAS	3	847937
14.80128	-138.6044	121	271	271	5	[SAT-AIS]	7	TmpZek5URTNOall6TlRFM05qWXpOUT09LU9na2ozbE1WRVAzdGJ6L1BkTVd1RkE9PQ==
54.47383	-11.94581	92	234	230	1	ROEDHOLMEN	2	305519
5.837972	-11.00898	168	308	307	3	MAERSK CHENNAI	7	731730
65.45608	-52.86595	134	347	347	838	HDMS KNUD RASMUSSEN	3	159211
65.68272	-52.87941	1	304	304	8	[SAT-AIS]	3	T0RRNU5EWTNPRFE1TkRZM09EUTVOQT09LWNPK2NPWmEyTkc0WC9hTEd4ZTRKMEE9PQ==
62.57943	4.18476	97	1	356	1	EAGLE BERGEN	8	3239997
55.25718	-135.9261	218	112	112	8	[SAT-AIS]	7	TlRJek5qRTFOVEl6TmpFMU5USXpOZz09LUtTQW5BWGMvNkhyK0l0QmtWS0pZblE9PQ==
43.40407	3.714743	0	160	160	2	MYRA SEAWAYS	7	336009
22.87	-95.31667	110	190	190	3	[SAT-AIS]	7	TlRJM056WXdOVEkzTnpZd05USTNOdz09LWsvSVhHSUpiQzFYVitsM0xHU3A0WFE9PQ==
32.97741	-119.066	69	6	5	2	SEA VENTURE	3	358340
35.59749	-74.84776	94	192	193	2	CMA CGM PANAMA	7	5975189
30.30784	-91.22906	51	49	48	2	ARISTOFANIS	8	6094199
21.20538	-166.9241	99	90	90	5	[SAT-AIS]	8	TVRJd01UUXlNVEl3TVRReU1USXdNUT09LVlEREdsdVhpRmt3UDN1YWJ1VHBOdXc9PQ==
45.9171	-143.4104	128	89	89	4	[SAT-AIS]	8	T0RRM056azVPRFEzTnprNU9EUTNOdz09LURkdU5ycE4wSTRkU3lMUUpkbkdtN0E9PQ==
35.67266	-138.0159	127	95	95	6	[SAT-AIS]	8	TlRFMU9UTXlOVEUxT1RNeU5URTFPUT09LW5OU1RHbUh5eTRpazVqL2g4UktLdkE9PQ==
14.23343	-125.2536	120	91	91	3	[SAT-AIS]	8	TXpnME16azVNemcwTXprNU16ZzBNdz09LXZHTkRuL2FPUzZRLzFGenNDOVBJbVE9PQ==
64.28645	10.30862	5	341	346	1	GASO FREYJA	2	5151096
-10.18561	-115.7488	106	291	291	3	[SAT-AIS]	7	T1Rnd016a3dPVGd3TXprd09UZ3dNdz09LXk1bGpjSEtQM2MweDFWaGgrTms2VUE9PQ==
67.43578	-54.23843	115	1	2	597	MALIK ARCTICA	7	4409662
68.71	-52.87333	0	276	276	4	[SAT-AIS]	7	TmpVek1qYzROalV6TWpjNE5qVXpNZz09LUJ5RGI3c29XVjM0Vk5XTVl4bFNNdEE9PQ==
64.54489	8.722582	39	221	221	1	HAVBRYN	2	305684
51.13353	-159.6376	94	75	75	7	[SAT-AIS]	8	TXpRMU1USXhNelExTVRJeE16UTFNUT09LXFleUVPS0cwdU5FaDlUbnRNaGZtSXc9PQ==
2.051667	-169.9867	130	272	272	4	[SAT-AIS]	7	TVRReE9EQTFNVFF4T0RBMU1UUXhPQT09LUZwRkZUOGVZeW1Za05oMnB1SzFFK2c9PQ==
40.5788	-126.0118	106	355	356	1	PACIFIC JEWEL	8	687895
63.71131	-37.67997	104	315	315	8	[SAT-AIS]	2	TmpRME16ZzFOalEwTXpnMU5qUTBNdz09LWhxdW1JM2NHNnAxdmt5NXl0VDFLdXc9PQ==
15.20757	-160.8537	84	283	283	5	[SAT-AIS]	7	TWpRNE1qWXhNalE0TWpZeE1qUTRNZz09LVB3dys2TFFWbC9sVjdsVEh5VEswTEE9PQ==
17.82125	-78.27197	174	289	290	2	HOEGH TRAPPER	7	4039652
37.54167	-37.38	60	257	257	5	[SAT-AIS]	7	TkRVNU16TTRORFU1TXpNNE5EVTVNdz09LTA4V1loTnVHOWZWODJleHdZSndUZkE9PQ==
14.9112	-23.50148	0	194	194	3	NHO PADRE BENJAMIM	7	421222
56.27343	-151.6173	103	212	212	7	[SAT-AIS]	8	TWprM05UY3pNamszTlRjek1qazNOUT09LTZrdjVzK0NXRi9CR0JpRFZDRHJ2a1E9PQ==
4.257065	-89.12371	183	302	302	8	[SAT-AIS]	7	T1RZMk5UYzVPVFkyTlRjNU9UWTJOUT09LW1vK0FibG1Pb2FiekcxYkdQRnA5RFE9PQ==
57.80697	10.47443	121	87	87	1	BREIVIKEN	8	5611348
-7.715335	-31.21712	127	306	306	4	[SAT-AIS]	7	TWpBME1UQTFNakEwTVRBMU1qQTBNUT09LVlaNGUzUG1kN0ZJcDlJWktiaC9ocmc9PQ==
8.407483	-93.19593	161	276	276	4	[SAT-AIS]	8	T1RJd01ETXdPVEl3TURNd09USXdNQT09LVZzR21ZTkJIeXFMMS94Q0QwREtCNkE9PQ==
12.68212	-54.61108	113	128	128	4	[SAT-AIS]	7	TkRNM05UUXhORE0zTlRReE5ETTNOUT09LWp6Q2hTMXB4MnVNS1BPeHQwWE5tRmc9PQ==
38.63747	-90.17975	0	143	143	3	NASHVILLE	3	431601
-6.77359	-30.48916	118	302	302	5	[SAT-AIS]	7	TVRBMU5qQXlNVEExTmpBeU1UQTFOZz09LUNxTFB2MDQyenVFdDlZQjQzTVJJOHc9PQ==
-4.800165	-81.33694	109	319	318	354	RIBAR XVI	2	6396549
-4.333333	-81.95167	100	268	268	4	[SAT-AIS]	2	TVRReU9UQTBNVFF5T1RBME1UUXlPUT09LWNoNnZuSFNzOVFZNUo3aHlhTXlRTnc9PQ==
-1.457028	-38.58514	115	132	132	6	[SAT-AIS]	8	Tnprd05ESTROemt3TkRJNE56a3dOQT09LU1WdzE5b2o1REMrb0thY2dycHphOFE9PQ==
45.20726	-125.8593	107	353	350	660	STAR KVARVEN	7	308027
47.14331	-126.0808	91	347	347	5	[SAT-AIS]	7	T0Rrd01qQTFPRGt3TWpBMU9Ea3dNZz09LWJBSk90SlpIMFRsclJQclR0NUdLZFE9PQ==
57.59333	8.082033	76	274	270	2	FOS PICASSO	8	213776
56.3019	3.765998	116	157	157	2	LOCH RANNOCH	8	184491
42.68318	-125.0883	163	178	177	1	NYK RIGEL	7	460749
21.89	-131.9133	120	279	279	5	[SAT-AIS]	8	TlRJME16RTROVEkwTXpFNE5USTBNdz09LTd6Q1VSUTQ5NVE0N29pT0U3L1N2SWc9PQ==
48.29526	-126.0679	137	254	251	1088	CRATIS	8	3679673
45.80847	-131.1226	148	229	229	4	[SAT-AIS]	8	TmpNNU5qY3hOak01TmpjeE5qTTVOZz09LUFrM09TSGhibXFCQ2dpTEFmSHJZd1E9PQ==
1.577167	-4.002666	16	192	192	4	[SAT-AIS]	7	T1RZMU9EQXpPVFkxT0RBek9UWTFPQT09LXd4aGVJVWdWN3VKOXpheWVmME5tZWc9PQ==
43.66113	-4.525833	131	93	95	2	GOTLAND	7	758683
66.075	-23.85139	126	35	37	2	SAMSKIP SKAFTAFELL	7	6097078
12.80985	-174.7748	49	139	139	4	[SAT-AIS]	2	TmpVNU1EZ3pOalU1TURnek5qVTVNQT09LXB0ZS9VTC9GOHNHeTJjNGFUZlFIV1E9PQ==
57.85006	-6.582327	88	222	219	1	JEWEL	7	713896
2.887807	-41.6761	115	127	127	4	[SAT-AIS]	7	TXpneU1qUXpNemd5TWpRek16Z3lNZz09LU9nUFVuZDB3OE9rRmJVUVNOOURsQlE9PQ==
20.2352	-178.0289	130	283	283	4	[SAT-AIS]	7	TWpVMk9UUTNNalUyT1RRM01qVTJPUT09LWlYSWZ0RFVUMHNoNmNueUw0U2xDWHc9PQ==
-9.061085	-22.0078	51	337	337	4	[SAT-AIS]	2	T0RFNE1EVXdPREU0TURVd09ERTRNQT09LU5FcTdtS3M1TVJJcW5hZzhuNFpSWHc9PQ==
-1.583333	-109.2417	90	41	41	5	[SAT-AIS]	7	TVRjM05qWTFNVGMzTmpZMU1UYzNOZz09LUR3VGpBa3hsMVU4SDczSFdYNHkwUlE9PQ==
55.55659	5.135215	1	133	189	4	MAERSK TRACKER	3	159655
57.06645	-167.913	60	38	38	8	[SAT-AIS]	2	TlRJNU1USXlOVEk1TVRJeU5USTVNUT09LXZTS1F6R2xreGNERyswNC9NRkltNVE9PQ==
44.45101	-68.89645	0	357	340	4	ALAMOSBORG	7	272397
48.78399	-9.6873	130	77	84	2	ATLANTICA BAY	8	712273
31.245	-125.78	80	48	48	5	[SAT-AIS]	2	T1RnMU5qZ3pPVGcxTmpnek9UZzFOZz09LStsSHBTYUplc2pCb3BHL1RHeEZib3c9PQ==
46.71	-138.2417	70	277	277	5	[SAT-AIS]	7	TXpZeU9EWTJNell5T0RZMk16WXlPQT09LTQzVG1QV3QrOUV3b0I2WlBuRFp6WUE9PQ==
34.72766	-55.41894	116	312	312	7	[SAT-AIS]	8	TmpBd01UZzROakF3TVRnNE5qQXdNUT09LTVqMW42MXprV0lXMitFUSt6c2FYN3c9PQ==
-3.515525	-37.45159	165	300	300	5	[SAT-AIS]	7	TXpZeE1ESXpNell4TURJek16WXhNQT09LVl6akJhdnU5cHYxUTBiT241QUxYTWc9PQ==
-6.94045	-126.2579	39	201	201	4	[SAT-AIS]	2	TkRNeE16SXpORE14TXpJek5ETXhNdz09LWw3S1NPbmNUYkhrYWhiaHFxb1dVS3c9PQ==
2.401667	-173.3433	80			4	[SAT-AIS]	2	T1RFd01ETXhPVEV3TURNeE9URXdNQT09LUxrSmMvUG9PWFJrUjcwRG9MY2hpM1E9PQ==
60.00917	-3.301222	114	133	136	2	NANSEN SPIRIT	8	373141
55.33519	-160.5034	0	353	353	8	[SAT-AIS]	2	TkRBMU5qRTVOREExTmpFNU5EQTFOZz09LVNkS3Z1dlpodGVVemN6aWhNTmdDSWc9PQ==
40.99061	-166.0519	131	96	96	8	[SAT-AIS]	7	TnpneU5USXlOemd5TlRJeU56Z3lOUT09LXIzY045SUFVNFhkNVd2b1RQbm4xWXc9PQ==
57.06139	-173.7124	60	27	27	7	[SAT-AIS]	2	TWpnNE16UXhNamc0TXpReE1qZzRNdz09LVJhRWtJUCtqUVhoUUZLcDhvSUhibVE9PQ==
30.0787	-47.56135	124	83	83	8	[SAT-AIS]	7	T1RReU1qWTJPVFF5TWpZMk9UUXlNZz09LUMzSDRvbXF5SFVpc3l6bnNyTGl5RWc9PQ==
32.64797	-65.17695	198	91	91	1	C HAMBURG	7	2977
35.51852	-121.0599				4	VTS 3669138	0	25801
36.60822	-122.5729	169	345	344	1	MSC SVEVA	7	3635526
60.56923	4.251668	108	212	203	2	OSLO TS	8	4945275
8.48789	-17.38381	141	148	146	644	EURO	8	374088
6.31902	-16.01121	141	148	148	5	[SAT-AIS]	8	TmpjeE5URTVOamN4TlRFNU5qY3hOUT09LTBNU3NnS1BGd0c0Ym5TbjJrS01JaFE9PQ==
44.99859	-152.949	94	109	109	4	[SAT-AIS]	8	TkRNNU1qY3hORE01TWpjeE5ETTVNZz09LUd1WFpzQ21NRGJ0WWN6bUZGM1dkQ2c9PQ==
19.09438	-172.2518	121	282	282	5	[SAT-AIS]	7	TVRnM01ESTFNVGczTURJMU1UZzNNQT09LXRWTGljeEJaUmRVSHBOZXN2N0gwb3c9PQ==
-2.363192	2.69112	93	304	304	3	[SAT-AIS]	3	TWpjMk9EWXlNamMyT0RZeU1qYzJPQT09LVIrVG9IRHJYekd3TC9NUjFIZHFSOVE9PQ==
70.22202	-148.4195				8	[SAT-AIS]	1	TVRrMk16YzNNVGsyTXpjM01UazJNdz09LS9BSk9mT01NSnNkbnltMzR0cGx0N1E9PQ==
25.29425	-39.15178	107	66	66	3	[SAT-AIS]	7	T0Rrd05EY3lPRGt3TkRjeU9Ea3dOQT09LUZPMDQ5NzlBZzdSREN2MS81MHdCb2c9PQ==
10.47937	-17.94975	129	153	153	965	STI VIRTUS	8	714280
7.718122	-15.46207	143	135	135	8	[SAT-AIS]	8	TXpZM05EVTNNelkzTkRVM016WTNOQT09LWtMZTM4QWFWWm1kWko1NFVseDVEZkE9PQ==
5.6563	-170.6135	112	128	128	3	[SAT-AIS]	7	TXpNeU5UY3dNek15TlRjd016TXlOUT09LTJlSFFPRHlFby9GT3BLVlF1RWFnb3c9PQ==
9.865495	-16.6704	0	0	93	400	LION KING	8	711544
