icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
"06a127","QTR737  ","Qatar",1614114964,1614114964,-120.5436,46.4405,11887.2,false,262.02,191.55,-0.33,null,11666.22,"3317",false,0
"a99ba2","N718VB  ","United States",1614114964,1614114964,-75.3396,40.4142,4472.94,false,83.82,238.55,0,null,4267.2,"2623",false,0
"a04725","N117KR  ","United States",1614114964,1614114964,-89.3848,40.853,5791.2,false,127.83,69.01,0,null,5775.96,"1153",false,0
"ac2668","GTX510  ","United States",1614114964,1614114964,-78.7954,38.7402,2499.36,false,69.03,272.99,0.98,null,2392.68,"7035",false,0
"06a122","QTR3GG  ","Qatar",1614114962,1614114964,77.5359,7.7369,12192,false,257.36,307.85,0,null,12786.36,null,false,0
"ab1d06","RPA5644 ","United States",1614114962,1614114962,-83.4021,40.7705,4251.96,false,200.16,178.82,-12.68,null,4168.14,null,false,0
"a31fd2","N300FC  ","United States",1614114917,1614114964,-84.0471,30.0227,10363.2,false,147.52,317.97,0,null,10797.54,"6067",false,0
"06a123","QTR4EH  ","Qatar",1614114964,1614114964,78.3868,8.1179,11887.2,false,243.39,134.06,0,null,12473.94,null,false,0
"a2563a","00000000","United States",1614114825,1614114825,-82.7858,23.7945,13106.4,false,215.06,229.95,-0.33,null,13776.96,"2601",false,0
"c81cea","MSY425  ","New Zealand",1614114964,1614114964,175.7712,-40.0758,876.3,false,49.11,22.8,3.25,null,982.98,"4524",false,0
"ae29fc","EASY05  ","United States",1614114963,1614114964,-78.436,35.0811,7315.2,false,116.92,245.01,0.33,null,7452.36,"7030",false,0
"aadf8e","N80AK   ","United States",1614114964,1614114964,-100.8893,39.5852,12496.8,false,275.59,119.77,0.65,null,12580.62,null,false,0
"a81b2a","NKS1156 ","United States",1614114964,1614114964,-81.4237,28.5821,2705.1,false,125.56,178.59,0.65,null,2811.78,"7347",false,0
"a5724f","N450CA  ","United States",1614114964,1614114964,-117.1643,32.823,335.28,false,36.79,290.46,3.25,null,327.66,null,false,0
"a3323d","DAL1075 ","United States",1614114964,1614114964,-87.4224,37.3804,11887.2,false,235.84,154.27,-0.33,null,12054.84,"1746",false,0
"a22596","N2375P  ","United States",1614114714,1614114714,-88.1337,44.4973,327.66,false,40.64,179.27,-2.93,null,243.84,null,false,0
"3c1bab","BCS2TY  ","Germany",1614114964,1614114964,16.4355,57.5163,10058.4,false,240.79,197.66,-0.98,null,10195.56,"2277",false,0
"a196c8","SWA1478 ","United States",1614114964,1614114964,-114.2521,35.602,4335.78,false,183.87,322.62,-11.7,null,4442.46,"1641",false,0
"a70e7a","SKW3660 ","United States",1614114957,1614114958,-90.2271,35.9306,8161.02,false,234.58,349.26,7.15,null,8382,null,false,0
"3922e2","TAY4426 ","France",1614114964,1614114964,-2.7914,54.0706,8831.58,false,200.87,159.62,-0.33,null,null,"6315",false,0
"06a139","QTR8801 ","Qatar",1614114964,1614114964,92.0132,22.2448,10972.8,false,244.04,274.35,0,null,11567.16,null,false,0
"a9e078","N73530  ","United States",1614114964,1614114964,-84.8912,35.6155,1706.88,false,45.13,223.15,-0.98,null,1699.26,null,false,0
"ad598e","N9598H  ","United States",1614114964,1614114964,-111.7591,40.0365,3169.92,false,60.44,149.29,0.33,null,3192.78,null,false,0
"aa33aa","N7567K  ","United States",1614114801,1614114801,-97.8589,29.9183,350.52,false,42.21,177.9,-3.58,null,342.9,null,false,0
"a3ac25","N336AM  ","United States",1614114963,1614114964,-95.8287,36.0948,678.18,false,55.49,252.74,-0.65,null,632.46,null,false,0
"a51968","ASA34   ","United States",1614114964,1614114964,-95.2557,43.5357,11887.2,false,278.09,96.59,0,null,11803.38,null,false,0
"a37616","DAL2092 ","United States",1614114964,1614114964,-83.4312,36.7104,9448.8,false,240.96,30.4,-0.33,null,9631.68,"0603",false,0
"a36f1f","N320JG  ","United States",1614114964,1614114964,-118.2822,33.7658,419.1,false,53.51,307.97,-3.9,null,419.1,"0226",false,0
"a8353d","BKN28   ","United States",1614114964,1614114964,-90.1445,38.547,548.64,false,34.5,177.44,8.78,null,518.16,null,false,0
"a5d566","N475TR  ","United States",1614114964,1614114964,-97.1937,33.9269,11292.84,false,250.69,125.65,-5.53,null,11635.74,"3167",false,0
"484cbc","KLM837  ","Kingdom of the Netherlands",1614114964,1614114964,17.3853,54.2341,10058.4,false,255.01,79.89,0,null,10256.52,"2251",false,0
"a1e6b9","SWA2255 ","United States",1614114963,1614114963,-70.9443,42.6097,1295.4,false,118.92,108.67,-8.78,null,1127.76,"3166",false,0
"c07446","CGSAV   ","Canada",1614114963,1614114964,-106.8204,52.1909,1257.3,false,95.21,284.71,9.1,null,1158.24,null,false,0
"a87904","NKS244  ","United States",1614114962,1614114962,-80.1457,26.0685,null,true,3.6,22.5,null,null,null,"7430",false,0
"4404bd","TAY4082 ","Austria",1614114964,1614114964,23.2055,43.6155,10972.8,false,214.42,296.5,0,null,null,"3202",false,0
"a8ea3a","","United States",1614114963,1614114963,-96.264,40.4361,1783.08,false,71.43,11.63,0.65,null,1706.88,null,false,0
"a33e85","AAL145  ","United States",1614114964,1614114964,-80.0578,25.6092,2407.92,false,135.1,306.17,0,null,2506.98,"4612",false,0
"e4950a","AZU4532 ","Brazil",1614114963,1614114964,-47.9156,-15.8759,null,true,9.26,357.19,null,null,null,null,false,0
"a8b4eb","N660HC  ","United States",1614114954,1614114954,-85.2793,33.9596,2712.72,false,155.88,90.19,-3.9,null,2750.82,"3432",false,0
"a4ae9b","N400WF  ","United States",null,1614114964,null,null,null,false,270.07,35.39,0,null,null,null,false,0
"a895c6","652SP   ","United States",1614114963,1614114964,-111.8722,33.7561,1676.4,false,55.36,217.83,-1.3,null,1706.88,"4373",false,0
"a18fdf","N20CC   ","United States",1614114962,1614114963,-85.7751,30.2722,2270.76,false,145.3,282.26,-8.13,null,2362.2,"4575",true,0
"3922f4","TAY4610 ","France",1614114963,1614114964,1.3574,43.6203,null,true,12.35,126.56,null,null,null,"1153",false,0
"abec4d","SWA441  ","United States",1614114963,1614114964,-103.4338,41.1349,10782.3,false,261.51,47.87,7.48,null,10789.92,"0604",false,0
"a642e3","N502RP  ","United States",1614114964,1614114964,-115.6382,33.6762,12489.18,false,258.71,82,0,null,12717.78,"1043",false,0
"a206c7","","United States",1614114810,1614114812,-81.0509,29.0837,190.5,false,32.99,266.42,0.33,null,190.5,null,false,0
"adabfe","JBU324  ","United States",1614114964,1614114964,-114.0624,34.5813,10668,false,251.12,65.17,-0.33,null,10881.36,"5365",false,0
"ab1d28","AAL219  ","United States",1614114964,1614114964,-83.871,33.3527,10972.8,false,249.51,148.83,0,null,11300.46,"6543",false,0
"abf32f","SWA3389 ","United States",1614114964,1614114964,-95.9951,39.5201,11887.2,false,273.5,75.62,-0.33,null,11986.26,null,false,0
"a95514","N700FJ  ","United States",1614114963,1614114964,-112.2036,34.7779,12496.8,false,259.81,71.89,0,null,12679.68,"1376",false,0
"adf6b7","N9992G  ","United States",1614114694,1614114694,-114.213,48.0605,1226.82,false,48.53,175.14,-0.98,null,1211.58,null,false,0
"76cd01","SIA8005 ","Singapore",1614114964,1614114964,100.7783,3.4888,13106.4,false,216.71,129.51,0,null,13754.1,"0643",false,0
"a300a9","ASA1180 ","United States",1614114964,1614114964,-122.6269,39.4422,10668,false,230.66,175.52,-0.33,null,10782.3,"6646",false,0
"ac73f8","N901MB  ","United States",1614114962,1614114962,-100.5719,36.6829,10972.8,false,216.9,316.73,0,null,11163.3,"2242",false,0
"a12378","UAL1683 ","United States",1614114964,1614114964,-99.0927,37.9984,11277.6,false,256.15,115.07,0,null,11437.62,"0633",false,0
"76cd02","SIA8023 ","Singapore",1614114964,1614114964,99.9994,4.0936,12496.8,false,221.02,130.85,0,null,13152.12,"0310",false,0
"a3a873","XSR335  ","United States",1614114737,1614114753,-97.3669,32.8569,426.72,false,49.84,172.29,-3.25,null,388.62,"7446",false,0
"a611db","UAL1091 ","United States",1614114953,1614114953,-98.5638,19.7212,6225.54,false,201.16,59.24,8.78,null,6416.04,null,false,0
"aad375","EJA797  ","United States",1614114964,1614114964,-74.1316,40.8803,5715,false,211.48,142.01,-10.08,null,5440.68,"1521",false,0
"a535c2","ASA1430 ","United States",1614114964,1614114964,-118.6937,39.1806,11277.6,false,241.01,147.02,0,null,11399.52,null,false,0
"ad8cec","AAL2254 ","United States",1614114964,1614114964,-83.226,35.841,9357.36,false,264.91,104.74,-4.55,null,9509.76,"0621",false,0
"a60852","SWA4078 ","United States",1614114964,1614114964,-84.4639,35.2859,10972.8,false,221.79,342.87,-0.33,null,11209.02,"0552",false,0
"a23c5d","ENY4234 ","United States",1614114964,1614114964,-98.4115,29.4628,9502.14,false,219.6,166.45,-10.08,null,9913.62,"3634",false,0
"a48321","DAL1149 ","United States",1614114964,1614114964,-83.1588,42.3193,1097.28,false,93.9,298.11,-4.55,null,1013.46,"1761",false,0
"abf351","SWA4223 ","United States",1614114964,1614114964,-86.434,35.9469,2529.84,false,132.46,313.43,-8.13,null,2552.7,"4366",false,0
"e48232","GLO1430 ","Brazil",1614114964,1614114964,-41.7776,-21.6253,9677.4,false,232.29,55.92,-5.2,null,10256.52,"2530",false,0
"a9907b","N715V   ","United States",1614114656,1614114814,-85.6393,40.0407,2438.4,false,87.32,56.78,-6.83,null,2385.06,"5615",false,0
"a4c856","N407TL  ","United States",1614114964,1614114964,-117.3925,33.1903,304.8,false,47.82,319.8,-2.6,null,297.18,"1200",false,0
"e48e6e","AZU4125 ","Brazil",1614114963,1614114964,-42.5542,-19.2831,3573.78,false,102.17,216.81,3.58,null,null,null,false,0
"a8adda","N65872  ","United States",1614114664,1614114717,-119.0665,34.2173,99.06,false,31.9,270.92,-0.98,null,76.2,null,false,0
"71bf83","KAL8910 ","Republic of Korea",1614114964,1614114964,47.5366,60.7952,10668,false,234.77,87.74,0,null,10187.94,null,false,0
"71bf82","KAL612  ","Republic of Korea",1614114934,1614114935,126.8599,35.0788,10058.4,false,219,5.12,0,null,10104.12,"3543",false,0
"86d624","TZP52   ","Japan",1614114954,1614114956,136.0658,32.281,12489.18,false,310.62,56.42,0,null,12725.4,null,false,0
"a4527d","N378L   ","United States",1614114964,1614114964,-87.7912,28.2953,12496.8,false,285.82,110.33,0,null,13098.78,null,false,0
"aad386","N797RJ  ","United States",1614114914,1614114914,-117.1387,32.8111,null,true,4.89,270,null,null,null,"1200",false,0
"a81785","BKN20   ","United States",1614114964,1614114964,-90.0201,38.4401,762,false,51.66,134.19,-0.98,null,739.14,null,false,0
"a1d3d1","N217DC  ","United States",1614114847,1614114855,-78.8932,27.9523,8229.6,false,152.57,7.56,-0.65,null,8580.12,"3574",false,0
"a5985b","LN46MF  ","United States",1614114955,1614114955,-106.6192,35.0358,null,true,0,45,null,null,null,null,false,0
"e4823e","GLO1727 ","Brazil",1614114869,1614114960,-37.1465,-11.6498,11590.02,false,232.91,212.46,0,null,12252.96,null,false,0
"e48e99","","Brazil",1614114731,1614114739,-47.1305,-23.0105,null,true,63.71,128.44,-0.65,null,null,"6104",false,0
"abcda6","N86MW   ","United States",1614114964,1614114964,-73.4415,42.6621,9753.6,false,221.09,247.13,0,null,9326.88,"2016",false,0
"adf6d8","N9993E  ","United States",1614114961,1614114963,-74.5675,39.271,632.46,false,43.15,219.19,-0.33,null,502.92,"1127",false,0
"7c6a53","AM334   ","Australia",1614114964,1614114964,144.8358,-37.7677,998.22,false,87.62,254.33,9.75,null,1066.8,"4062",false,0
"a8c094","NKS929  ","United States",1614114962,1614114962,-85.7476,37.5005,10668,false,249.87,152.8,0,null,10835.64,"1374",false,0
"43c6f6","TARTN29 ","United Kingdom",1614114964,1614114964,-1.4383,54.4883,6637.02,false,176.9,196.91,-11.7,null,6789.42,"6401",false,0
"aca704","","United States",1614114864,1614114865,-97.4132,41.5422,1143,false,74.35,151.48,-3.25,null,1013.46,null,false,0
"a5f1ca","UAL538  ","United States",1614114959,1614114963,-98.8401,38.2174,11277.6,false,272.09,66.49,0,null,11437.62,"0744",false,0
"7c6a58","AM399   ","Australia",1614114964,1614114964,144.4766,-37.4779,5242.56,false,93.52,328.5,7.15,null,5364.48,"3671",false,0
"a58547","N455GB  ","United States",1614114827,1614114827,-81.8997,28.7206,190.5,false,46.03,64.87,3.58,null,213.36,null,false,0
"aafd1f","DAL906  ","United States",1614114794,1614114794,-112.0042,40.8448,1821.18,false,107.04,354.21,6.5,null,1866.9,"3160",false,0
"a64ee7","NGF3478 ","United States",1614114964,1614114964,-80.9008,26.3562,2011.68,false,65.85,315.95,2.28,null,2095.5,"7455",false,0
"a997e5","AAL2148 ","United States",1614114964,1614114964,-76.2424,39.253,7010.4,false,224.74,54.13,0,null,6812.28,"7013",false,0
"4bce81","TCSTA   ","Turkey",1614114964,1614114964,27.748,40.8006,8602.98,false,183.75,274.66,5.53,null,8862.06,"2363",false,0
"a31feb","N300GC  ","United States",1614114963,1614114964,-119.6122,37.6316,5273.04,false,164.72,88.03,0,null,5402.58,"4235",false,0
"e4953a","AZU4379 ","Brazil",1614114964,1614114964,-46.4138,-19.3178,11582.4,false,220.23,193.65,-0.33,null,12298.68,"1601",false,0
"ab97f3","N846UP  ","United States",1614114964,1614114964,-94.402,36.6043,2331.72,false,135.27,166.81,-7.8,null,2346.96,null,false,0
"a00370","N10MB   ","United States",1614114964,1614114964,-96.7952,30.8006,10309.86,false,174.76,280.52,7.15,null,10706.1,null,false,0
"a522b3","N43VU   ","United States",1614114888,1614114888,-85.4717,38.943,1973.58,false,56.81,324.58,0,null,1935.48,null,false,0
"a535e4","N435CA  ","United States",1614114964,1614114964,-120.589,35.2074,365.76,false,43.24,304.82,-1.63,null,373.38,null,false,0
"ae03db","YANKY83 ","United States",1614114964,1614114964,-78.4182,40.367,6096,false,126.45,233.27,0.33,null,5920.74,"2621",false,0
"e489a0","PRERE   ","Brazil",1614114768,1614114793,-42.1079,-17.6106,13601.7,false,197.95,32.37,2.93,null,14257.02,"2234",true,0
"c05a04","CGICH   ","Canada",1614114917,1614114917,-122.3631,49.03,121.92,false,31.02,229.71,-0.33,null,175.26,"2411",false,0
"a8c7e2","N665MC  ","United States",1614114964,1614114964,-102.0661,37.3759,8229.6,false,158.47,90.93,0,null,8397.24,null,false,0
"ae03f9","REBEL73 ","United States",1614114964,1614114964,-120.2353,37.7658,8229.6,false,147.19,141.53,0,null,8404.86,"3370",false,0
"867f8a","JAL15   ","Japan",1614114964,1614114964,-121.7898,36.3719,10363.2,false,234.59,323.38,0,null,10568.94,"1047",false,0
"a655c1","GAJ507  ","United States",1614114964,1614114964,-85.5469,42.8683,7421.88,false,288.5,123.8,-9.43,null,7231.38,"2621",false,0
"abf375","SWA385  ","United States",1614114964,1614114964,-108.9432,35.4888,11582.4,false,203.73,224.18,0,null,11772.9,"2716",true,0
